Rad nr;DOM-tid (ms)
1;51
2;162
3;41
4;52
5;41
6;62
7;38
8;57
9;38
10;49
11;63
12;64
13;57
14;43
15;42
16;51
17;42
18;45
19;63
20;46
21;50
22;70
23;51
24;47
25;58
26;69
27;52
28;40
29;38
30;135
31;47
32;50
33;40
34;38
35;40
36;43
37;48
38;66
39;37
40;38
41;52
42;49
43;56
44;40
45;53
46;69
47;39
48;51
49;42
50;36
