Rad nr;DOM-tid (ms)
1;64
2;72
3;52
4;73
5;86
6;70
7;69
8;64
9;79
10;37
11;82
12;90
13;210
14;47
15;79
16;59
17;58
18;65
19;91
20;53
21;101
22;70
23;78
24;68
25;52
26;96
27;89
28;57
29;95
30;117
31;113
32;55
33;71
34;46
35;74
36;88
37;97
38;45
39;42
40;36
41;53
42;37
43;43
44;43
45;35
46;49
47;50
48;42
49;38
50;40
