Rad nr;DOM-tid (ms)
1;67
2;66
3;66
4;60
5;67
6;67
7;54
8;58
9;79
10;62
11;65
12;61
13;65
14;46
15;61
16;85
17;64
18;61
19;73
20;58
21;64
22;75
23;68
24;74
25;58
26;67
27;69
28;86
29;64
30;62
31;176
32;70
33;76
34;61
35;62
36;77
37;75
38;71
39;65
40;80
41;80
42;59
43;66
44;64
45;68
46;81
47;59
48;55
49;64
50;72
