Rad nr;DOM-tid (ms)
1;109
2;98
3;96
4;75
5;94
6;118
7;85
8;88
9;97
10;89
11;93
12;93
13;94
14;107
15;91
16;90
17;99
18;97
19;90
20;85
21;109
22;83
23;87
24;80
25;91
26;94
27;72
28;99
29;95
30;110
31;99
32;82
33;96
34;99
35;92
36;100
37;91
38;90
39;97
40;93
41;88
42;93
43;88
44;90
45;96
46;90
47;76
48;100
49;92
50;109
