Rad nr;DOM-tid (ms)
798;386
799;486
800;373
801;316
802;358
803;499
804;396
805;361
806;361
807;456
808;396
809;373
810;387
811;459
812;363
813;348
814;451
815;383
816;421
817;479
818;356
819;323
820;466
821;313
822;389
823;360
824;443
825;363
826;281
827;304
828;362
829;336
830;309
831;388
832;387
833;295
834;307
835;325
836;320
837;320
838;297
839;327
840;372
841;311
842;374
843;285
844;278
845;302
846;288
847;285
848;347
849;306
850;332
851;264
852;286
853;284
854;280
855;264
856;347
857;338
858;291
859;284
860;296
861;291
862;282
863;276
864;287
865;322
866;278
867;255
868;267
869;268
870;270
871;285
872;283
873;341
874;270
875;268
876;282
877;288
878;266
879;277
880;275
881;332
882;279
883;315
884;261
885;308
886;296
887;276
888;300
889;343
890;278
891;292
892;300
893;285
894;286
895;297
896;267
897;306
898;323
899;332
900;280
901;295
902;303
903;298
904;282
905;336
906;456
907;349
908;370
909;348
910;305
911;353
912;316
913;317
914;339
915;335
916;406
917;375
918;314
919;356
920;324
921;301
922;312
923;332
924;385
925;396
926;426
927;422
928;405
929;400
930;469
931;386
932;565
933;517
934;444
935;323
936;389
937;434
938;365
939;357
940;544
941;406
942;388
943;344
944;399
945;354
946;397
947;535
948;465
949;428
950;439
951;444
952;482
953;432
954;369
955;399
956;455
957;508
958;391
959;399
960;392
961;433
962;416
963;425
964;360
965;319
966;428
967;328
968;317
969;392
970;349
971;356
972;409
973;308
974;322
975;327
976;317
977;332
978;390
979;311
980;339
981;417
982;325
983;448
984;446
985;506
986;357
987;367
988;442
989;457
990;490
991;426
992;382
993;489
994;425
995;494
996;370
997;387
998;445
999;361
1000;439
1001;352
1002;319
1003;372
1004;374
1005;345
1006;323
1007;362
1008;315
1009;310
1010;432
1011;301
1012;348
1013;413
1014;352
1015;321
1016;327
1017;321
1018;393
1019;311
1020;317
1021;379
1022;328
1023;291
1024;304
1025;311
1026;303
1027;286
1028;302
1029;285
1030;315
1031;319
1032;348
1033;330
1034;300
1035;294
1036;309
1037;365
1038;298
1039;299
1040;350
1041;274
1042;297
1043;284
1044;284
1045;291
1046;273
1047;305
1048;347
1049;295
1050;255
1051;295
1052;295
1053;262
1054;286
1055;292
1056;299
1057;269
1058;285
1059;275
1060;288
1061;266
1062;338
1063;392
1064;318
1065;300
1066;311
1067;301
1068;316
1069;311
1070;294
1071;317
1072;342
1073;302
1074;314
1075;338
1076;297
1077;384
1078;322
1079;317
1080;425
1081;353
1082;321
1083;376
1084;367
1085;376
1086;333
1087;437
1088;333
1089;391
1090;356
1091;315
1092;309
1093;302
1094;372
1095;324
1096;296
1097;295
1098;458
1099;338
1100;383
1101;489
1102;443
1103;400
1104;357
1105;452
1106;417
1107;437
1108;429
1109;476
1110;395
1111;380
1112;428
1113;426
1114;418
1115;392
1116;500
1117;438
1118;373
1119;380
1120;416
1121;324
1122;334
1123;378
1124;343
1125;326
1126;336
1127;345
1128;323
1129;323
1130;328
1131;360
1132;379
1133;397
1134;336
1135;361
1136;300
1137;335
1138;331
1139;341
1140;306
1141;367
1142;298
1143;300
1144;289
1145;290
1146;304
1147;302
1148;287
1149;293
1150;382
1151;300
1152;308
1153;304
1154;298
1155;307
1156;294
1157;286
1158;335
1159;307
1160;339
1161;367
1162;349
1163;333
1164;366
1165;299
1166;369
1167;360
1168;370
1169;299
1170;333
1171;372
1172;344
1173;317
1174;341
1175;414
1176;365
1177;318
1178;325
1179;422
1180;384
1181;427
1182;419
1183;460
1184;416
1185;407
1186;396
1187;326
1188;387
1189;397
1190;425
1191;359
1192;457
1193;540
1194;380
1195;383
1196;431
1197;396
1198;459
1199;383
1200;340
1201;327
1202;289
1203;363
1204;381
1205;365
1206;337
1207;396
1208;385
1209;338
1210;346
1211;299
1212;361
1213;341
1214;352
1215;485
1216;358
1217;321
1218;352
1219;318
1220;304
1221;302
1222;293
1223;358
1224;290
1225;314
1226;310
1227;316
1228;308
1229;281
1230;294
1231;304
1232;398
1233;333
1234;304
1235;282
1236;308
1237;297
1238;303
1239;592
1240;448
1241;405
1242;410
1243;369
1244;467
1245;414
1246;444
1247;398
1248;352
1249;424
1250;356
1251;409
1252;365
1253;386
1254;367
1255;339
1256;391
1257;451
1258;455
1259;520
1260;464
1261;449
1262;367
1263;479
1264;415
1265;522
1266;494
1267;449
1268;400
1269;430
1270;458
1271;481
1272;487
1273;487
1274;502
1275;409
1276;436
1277;389
1278;363
1279;385
1280;399
1281;343
1282;374
1283;386
1284;335
1285;400
1286;394
1287;401
1288;394
1289;460
1290;365
1291;369
1292;382
1293;398
1294;366
1295;369
1296;426
1297;313
1298;345
1299;346
1300;398
1301;341
1302;375
1303;317
1304;324
1305;321
1306;333
1307;327
1308;409
1309;356
1310;347
1311;314
1312;327
1313;346
1314;330
1315;329
1316;402
1317;352
1318;439
1319;480
1320;437
1321;467
1322;345
1323;369
1324;455
1325;359
1326;382
1327;384
1328;387
1329;426
1330;405
1331;390
1332;445
1333;378
1334;398
1335;427
1336;483
1337;438
1338;431
1339;469
1340;563
1341;488
1342;520
1343;602
1344;487
1345;459
1346;499
1347;404
1348;480
1349;501
1350;461
1351;460
1352;494
1353;422
1354;480
1355;367
1356;400
1357;407
1358;408
1359;417
1360;366
1361;377
1362;345
1363;391
1364;389
1365;377
1366;501
1367;522
1368;435
1369;388
1370;352
1371;386
1372;358
1373;373
1374;424
1375;352
1376;336
1377;437
1378;333
1379;342
1380;350
1381;321
1382;370
1383;356
1384;316
1385;331
1386;342
1387;307
1388;332
1389;384
1390;354
1391;321
1392;345
1393;342
1394;299
1395;306
1396;328
1397;344
1398;330
1399;334
1400;311
1401;303
1402;311
1403;572
1404;308
1405;384
1406;345
1407;338
1408;306
1409;294
1410;321
1411;296
1412;327
1413;314
1414;428
1415;362
1416;445
1417;421
1418;490
1419;604
1420;465
1421;383
1422;398
1423;379
1424;397
1425;370
1426;333
1427;349
1428;402
1429;359
1430;332
1431;315
1432;328
1433;362
1434;437
1435;453
1436;471
1437;462
1438;368
1439;385
1440;440
1441;410
1442;366
1443;372
1444;465
1445;407
1446;409
1447;456
1448;388
1449;436
1450;372
1451;462
1452;451
1453;655
1454;513
1455;440
1456;579
1457;427
1458;503
1459;533
1460;466
1461;455
1462;496
1463;496
1464;518
1465;545
1466;530
1467;444
1468;415
1469;519
1470;548
1471;512
1472;447
1473;612
1474;482
1475;472
1476;408
1477;467
1478;406
1479;411
1480;479
1481;404
1482;550
1483;470
1484;444
1485;460
1486;391
1487;431
1488;369
1489;499
1490;419
1491;496
1492;414
1493;401
1494;471
1495;429
1496;346
1497;390
1498;355
1499;357
1500;348
1501;411
1502;391
1503;367
1504;545
1505;391
1506;405
1507;461
1508;428
1509;398
1510;446
1511;502
1512;466
1513;522
1514;490
1515;542
1516;444
1517;471
1518;501
1519;501
1520;513
1521;477
1522;510
1523;445
1524;514
1525;495
1526;508
1527;473
1528;450
1529;483
1530;515
1531;511
1532;429
1533;562
1534;444
1535;519
1536;450
1537;433
1538;517
1539;459
1540;425
1541;556
1542;568
1543;508
1544;561
1545;636
1546;485
1547;466
1548;420
1549;370
1550;408
1551;382
1552;411
1553;364
1554;383
1555;391
1556;492
1557;369
1558;468
1559;428
1560;395
1561;357
1562;397
1563;392
1564;497
1565;443
1566;347
1567;385
1568;344
1569;380
1570;328
1571;341
1572;363
1573;366
1574;346
1575;366
1576;357
1577;348
1578;356
1579;335
1580;358
1581;409
1582;329
1583;383
1584;359
1585;466
1586;380
1587;530
1588;384
1589;438
1590;367
1591;406
1592;366
1593;421
1594;401
1595;388
1596;453
1597;399
1598;432
1599;417
1600;414
1601;368
1602;478
1603;376
1604;406
1605;466
1606;562
1607;429
1608;437
1609;509
1610;479
1611;489
1612;394
1613;498
1614;514
1615;496
1616;425
1617;448
1618;521
1619;459
1620;504
1621;492
1622;498
1623;465
1624;485
1625;415
1626;528
1627;414
1628;403
1629;523
1630;410
1631;477
1632;394
1633;444
1634;384
1635;406
1636;372
1637;433
1638;437
1639;409
1640;394
1641;402
1642;395
1643;517
1644;550
1645;475
1646;445
1647;449
1648;473
1649;461
1650;471
1651;509
1652;612
1653;411
1654;462
1655;450
1656;582
1657;478
1658;504
1659;557
1660;455
1661;529
1662;464
1663;421
1664;408
1665;453
1666;472
1667;457
1668;525
1669;377
1670;439
1671;465
1672;361
1673;437
1674;391
1675;409
1676;383
1677;446
1678;461
1679;454
1680;383
1681;346
1682;352
1683;341
1684;397
1685;429
1686;410
1687;381
1688;365
1689;341
1690;358
1691;322
1692;355
1693;394
1694;395
1695;379
1696;396
1697;360
1698;354
1699;389
1700;398
1701;373
1702;454
1703;408
1704;487
1705;505
1706;552
1707;454
1708;456
1709;412
1710;469
1711;375
1712;523
1713;367
1714;410
1715;470
1716;434
1717;413
1718;431
1719;370
1720;453
1721;421
1722;529
1723;635
1724;462
1725;501
1726;500
1727;484
1728;619
1729;566
1730;544
1731;530
1732;521
1733;390
1734;568
1735;480
1736;405
1737;556
1738;499
1739;421
1740;357
1741;417
1742;357
1743;476
1744;518
1745;370
1746;391
1747;394
1748;358
1749;426
1750;541
1751;473
1752;447
1753;354
1754;394
1755;399
1756;371
1757;424
1758;349
1759;380
1760;347
1761;335
1762;343
1763;365
1764;328
1765;479
1766;388
1767;413
1768;358
1769;361
1770;329
1771;361
1772;356
1773;374
1774;324
1775;350
1776;368
1777;374
1778;333
1779;373
1780;403
1781;356
1782;341
1783;317
1784;311
1785;316
1786;303
1787;358
1788;371
1789;352
1790;352
1791;400
1792;352
1793;396
1794;342
1795;344
1796;300
1797;357
1798;347
1799;368
1800;362
1801;372
1802;392
1803;380
1804;582
1805;493
1806;418
1807;334
1808;351
1809;343
1810;377
1811;375
1812;333
1813;327
1814;317
1815;332
1816;300
1817;340
1818;353
1819;375
1820;396
1821;329
1822;355
1823;405
1824;352
1825;412
1826;451
1827;385
1828;327
1829;356
1830;436
1831;328
1832;374
1833;567
1834;459
1835;451
1836;368
1837;448
1838;369
1839;466
1840;550
1841;429
1842;375
1843;466
1844;474
1845;516
1846;515
1847;453
1848;425
1849;463
1850;447
1851;454
1852;356
1853;374
1854;421
1855;457
1856;482
1857;418
1858;384
1859;413
1860;400
1861;470
1862;606
1863;440
1864;397
1865;365
1866;465
1867;405
1868;370
1869;496
1870;424
1871;436
1872;388
1873;456
1874;378
1875;487
1876;449
1877;503
1878;417
1879;331
1880;394
1881;421
1882;406
1883;426
1884;382
1885;453
1886;373
1887;345
1888;373
1889;369
1890;367
1891;341
1892;414
1893;347
1894;374
1895;512
1896;348
1897;403
1898;312
1899;349
1900;410
1901;366
1902;337
1903;357
1904;295
1905;356
1906;321
1907;348
1908;402
1909;371
1910;328
1911;319
1912;329
1913;392
1914;361
1915;342
1916;365
1917;430
1918;345
1919;476
1920;461
1921;431
1922;387
1923;390
1924;385
1925;418
1926;368
1927;402
1928;443
1929;388
1930;375
1931;369
1932;344
1933;368
1934;358
1935;379
1936;467
1937;512
1938;551
1939;527
1940;484
1941;460
1942;417
1943;454
1944;390
1945;436
1946;439
1947;529
1948;399
1949;476
1950;393
1951;588
1952;458
1953;462
1954;490
1955;384
1956;373
1957;437
1958;398
1959;408
1960;403
1961;388
1962;420
1963;574
1964;594
1965;471
1966;407
1967;349
1968;389
1969;381
1970;426
1971;381
1972;389
1973;422
1974;321
1975;340
1976;349
1977;383
1978;361
1979;383
1980;339
1981;357
1982;345
1983;305
1984;329
1985;435
1986;324
1987;327
1988;339
1989;315
1990;345
1991;355
1992;303
1993;408
1994;399
1995;389
1996;394
1997;409
1998;531
1999;497
2000;406
2001;427
2002;452
2003;456
2004;424
2005;391
2006;437
2007;353
2008;377
2009;443
2010;390
2011;393
2012;393
2013;390
2014;438
2015;444
2016;456
2017;437
2018;368
2019;469
2020;635
2021;577
2022;475
2023;419
2024;483
2025;444
2026;407
2027;541
2028;534
2029;409
2030;563
2031;423
2032;422
2033;448
2034;584
2035;555
2036;486
2037;427
2038;432
2039;458
2040;431
2041;516
2042;544
2043;499
2044;429
2045;604
2046;480
2047;398
2048;536
2049;544
2050;568
2051;424
2052;400
2053;400
2054;424
2055;387
2056;447
2057;390
2058;377
2059;427
2060;386
2061;436
2062;374
2063;365
2064;479
2065;373
2066;438
2067;341
2068;413
2069;339
2070;426
2071;337
2072;411
2073;343
2074;323
2075;333
2076;332
2077;400
2078;361
2079;315
2080;314
2081;374
2082;371
2083;326
2084;359
2085;341
2086;427
2087;372
2088;394
2089;386
2090;361
2091;384
2092;425
2093;365
2094;345
2095;383
2096;475
2097;498
2098;411
2099;360
2100;448
2101;351
2102;358
2103;468
2104;409
2105;407
2106;393
2107;385
2108;419
2109;345
2110;346
2111;428
2112;355
2113;321
2114;378
2115;383
2116;344
2117;342
2118;327
2119;388
2120;371
2121;375
2122;364
2123;350
2124;331
2125;360
2126;342
2127;411
2128;351
2129;440
2130;367
2131;404
2132;474
2133;433
2134;426
2135;419
2136;380
2137;412
2138;409
2139;382
2140;397
2141;390
2142;447
2143;393
2144;428
2145;380
2146;395
2147;440
2148;474
2149;422
2150;490
2151;495
2152;390
2153;551
2154;429
2155;670
2156;619
2157;465
2158;434
2159;502
2160;456
2161;473
2162;423
2163;494
2164;434
2165;403
2166;442
2167;443
2168;495
2169;398
2170;367
2171;434
2172;370
2173;452
2174;363
2175;398
2176;419
2177;462
2178;359
2179;403
2180;372
2181;444
2182;421
2183;397
2184;358
2185;405
2186;418
2187;367
2188;392
2189;378
2190;368
2191;374
2192;369
2193;331
2194;334
2195;360
2196;370
2197;364
2198;326
2199;387
2200;356
2201;333
2202;367
2203;387
2204;380
2205;418
2206;396
2207;364
2208;352
2209;367
2210;438
2211;394
2212;409
2213;492
2214;455
2215;457
2216;442
2217;421
2218;412
2219;383
2220;483
2221;443
2222;367
2223;417
2224;452
2225;448
2226;459
2227;392
2228;492
2229;505
2230;466
2231;459
2232;627
2233;458
2234;508
2235;431
2236;482
2237;446
2238;471
2239;437
2240;638
2241;499
2242;476
2243;503
2244;465
2245;551
2246;528
2247;445
2248;523
2249;590
2250;469
2251;441
2252;470
2253;540
2254;665
2255;418
2256;422
2257;433
2258;420
2259;441
2260;498
2261;530
2262;500
2263;461
2264;476
2265;513
2266;369
2267;341
2268;422
2269;402
2270;430
2271;525
2272;440
2273;457
2274;406
2275;388
2276;432
2277;411
2278;425
2279;376
2280;396
2281;391
2282;392
2283;422
2284;364
2285;422
2286;359
2287;426
2288;340
2289;360
2290;362
2291;386
2292;358
2293;397
2294;470
2295;417
2296;362
2297;380
2298;356
2299;374
2300;384
2301;515
2302;413
2303;377
2304;352
2305;458
2306;398
2307;471
2308;378
2309;402
2310;367
2311;462
2312;479
2313;377
2314;403
2315;373
2316;419
2317;386
2318;375
2319;437
2320;444
2321;412
2322;420
2323;382
2324;398
2325;397
2326;462
2327;563
2328;587
2329;474
2330;379
2331;517
2332;455
2333;584
2334;533
2335;451
2336;476
2337;543
2338;431
2339;451
2340;472
2341;568
2342;474
2343;492
2344;457
2345;463
2346;339
2347;368
2348;400
2349;395
2350;397
2351;391
2352;550
2353;396
2354;370
2355;426
2356;400
2357;412
2358;355
2359;399
2360;395
2361;500
2362;357
2363;362
2364;348
2365;359
2366;345
2367;414
2368;335
2369;375
2370;353
2371;376
2372;375
2373;378
2374;381
2375;370
2376;354
2377;367
2378;401
2379;346
2380;349
2381;375
2382;329
2383;431
2384;365
2385;520
2386;477
2387;457
2388;496
2389;369
2390;484
2391;400
2392;404
2393;429
2394;399
2395;421
2396;419
2397;434
2398;403
2399;441
2400;393
2401;390
2402;412
2403;409
2404;366
2405;363
2406;350
2407;395
2408;358
2409;329
2410;395
2411;389
2412;347
2413;346
2414;354
2415;387
2416;328
2417;365
2418;379
2419;414
2420;342
2421;389
2422;363
2423;434
2424;432
2425;535
2426;401
2427;458
2428;390
2429;481
2430;426
2431;480
2432;551
2433;556
2434;482
2435;452
2436;446
2437;408
2438;388
2439;434
2440;426
2441;469
2442;408
2443;673
2444;608
2445;509
2446;445
2447;526
2448;493
2449;567
2450;416
2451;541
2452;481
2453;506
2454;505
2455;481
2456;455
2457;448
2458;437
2459;466
2460;414
2461;378
2462;460
2463;420
2464;405
2465;410
2466;428
2467;330
2468;379
2469;428
2470;396
2471;456
2472;474
2473;460
2474;370
2475;443
2476;517
2477;551
2478;398
2479;384
2480;336
2481;371
2482;370
2483;350
2484;391
2485;414
2486;357
2487;350
2488;446
2489;389
2490;369
2491;408
2492;346
2493;430
2494;370
2495;364
2496;326
2497;392
2498;360
2499;356
2500;318
2501;544
2502;470
2503;341
2504;330
2505;380
2506;370
2507;328
2508;306
2509;333
2510;348
2511;344
2512;392
2513;358
2514;320
2515;349
2516;327
2517;393
2518;355
2519;386
2520;403
2521;398
2522;356
2523;404
2524;358
2525;389
2526;374
2527;505
2528;366
2529;377
2530;343
2531;355
2532;391
2533;377
2534;367
2535;456
2536;392
2537;373
2538;395
2539;408
2540;406
2541;483
2542;413
2543;455
2544;459
2545;432
2546;459
2547;406
2548;439
2549;423
2550;429
2551;451
2552;423
2553;468
2554;390
2555;477
2556;393
2557;418
2558;432
2559;521
2560;548
2561;650
2562;450
2563;514
2564;420
2565;470
2566;467
2567;543
2568;475
2569;510
2570;441
2571;421
2572;505
2573;540
2574;434
2575;435
2576;526
2577;566
2578;534
2579;473
2580;433
2581;588
2582;476
2583;486
2584;540
2585;574
2586;585
2587;485
2588;450
2589;539
2590;463
2591;517
2592;505
2593;557
2594;548
2595;504
2596;383
2597;426
2598;372
2599;718
2600;504
2601;431
2602;535
2603;451
2604;391
2605;435
2606;472
2607;425
2608;460
2609;498
2610;450
2611;365
2612;448
2613;379
2614;404
2615;345
2616;407
2617;388
2618;365
2619;370
2620;392
2621;377
2622;367
2623;368
2624;375
2625;446
2626;398
2627;426
2628;368
2629;338
2630;360
2631;357
2632;501
2633;407
2634;408
2635;372
2636;487
2637;389
2638;476
2639;406
2640;511
2641;538
2642;406
2643;488
2644;459
2645;386
2646;377
2647;421
2648;394
2649;499
2650;422
2651;413
2652;442
2653;349
2654;468
2655;505
2656;558
2657;550
2658;502
2659;526
2660;419
2661;509
2662;482
2663;632
2664;941
2665;609
2666;645
2667;493
2668;433
2669;512
2670;532
2671;516
2672;398
2673;410
2674;398
2675;387
2676;369
2677;521
2678;538
2679;376
2680;459
2681;492
2682;437
2683;379
2684;437
2685;460
2686;474
2687;465
2688;501
2689;420
2690;432
2691;406
2692;383
2693;398
2694;367
2695;438
2696;427
2697;370
2698;337
2699;373
2700;358
2701;442
2702;407
2703;378
2704;395
2705;368
2706;374
2707;367
2708;390
2709;478
2710;417
2711;416
2712;424
2713;370
2714;527
2715;498
2716;447
2717;461
2718;501
2719;486
2720;399
2721;467
2722;506
2723;533
2724;446
2725;365
2726;432
2727;408
2728;464
2729;417
2730;376
2731;418
2732;350
2733;383
2734;392
2735;451
2736;379
2737;438
2738;452
2739;390
2740;387
2741;394
2742;461
2743;417
2744;370
2745;464
2746;357
2747;385
2748;373
2749;355
2750;412
2751;437
2752;389
2753;464
2754;409
2755;455
2756;498
2757;401
2758;459
2759;394
2760;427
2761;404
2762;585
2763;431
2764;427
2765;451
2766;412
2767;454
2768;563
2769;597
2770;650
2771;515
2772;592
2773;541
2774;609
2775;507
2776;530
2777;628
2778;508
2779;548
2780;639
2781;540
2782;522
2783;483
2784;523
2785;491
2786;535
2787;554
2788;472
2789;419
2790;450
2791;413
2792;480
2793;500
2794;402
2795;476
2796;475
2797;564
2798;562
2799;416
2800;401
2801;571
2802;483
2803;411
2804;481
2805;414
2806;542
2807;414
2808;374
2809;383
2810;355
2811;385
2812;375
2813;361
2814;501
2815;380
2816;367
2817;394
2818;386
2819;416
2820;402
2821;419
2822;456
2823;402
2824;371
2825;412
2826;383
2827;500
2828;445
2829;591
2830;438
2831;439
2832;398
2833;460
2834;454
2835;389
2836;466
2837;440
2838;430
2839;419
2840;436
2841;400
2842;428
2843;425
2844;380
2845;479
2846;695
2847;566
2848;511
2849;444
2850;454
2851;600
2852;542
2853;591
2854;615
2855;593
2856;609
2857;525
2858;532
2859;518
2860;552
2861;628
2862;535
2863;668
2864;521
2865;551
2866;468
2867;551
2868;483
2869;578
2870;497
2871;578
2872;569
2873;521
2874;462
2875;490
2876;567
2877;599
2878;460
2879;631
2880;466
2881;427
2882;412
2883;435
2884;404
2885;445
2886;484
2887;515
2888;481
2889;384
2890;471
2891;421
2892;438
2893;442
2894;399
2895;523
2896;535
2897;411
2898;432
2899;383
2900;372
2901;493
2902;397
2903;396
2904;357
2905;381
2906;385
2907;342
2908;393
2909;452
2910;383
2911;345
2912;449
2913;367
2914;355
2915;478
2916;433
2917;354
2918;390
2919;359
2920;404
2921;377
2922;500
2923;497
2924;454
2925;401
2926;423
2927;403
2928;384
2929;415
2930;421
2931;563
2932;434
2933;439
2934;410
2935;426
2936;424
2937;496
2938;408
2939;586
2940;414
2941;377
2942;370
2943;369
2944;376
2945;479
2946;367
2947;400
2948;430
2949;441
2950;388
2951;453
2952;464
2953;444
2954;360
2955;396
2956;433
2957;388
2958;397
2959;481
2960;483
2961;423
2962;415
2963;502
2964;454
2965;415
2966;524
2967;568
2968;594
2969;408
2970;438
2971;424
2972;462
2973;388
2974;451
2975;428
2976;487
2977;542
2978;506
2979;470
2980;484
2981;531
2982;508
2983;490
2984;518
2985;636
2986;530
2987;597
2988;545
2989;486
2990;602
2991;597
2992;522
