Rad nr;DOM-tid (ms)
704;84
705;96
706;90
707;136
708;114
709;88
710;78
711;96
712;123
713;80
714;94
715;82
716;78
717;98
718;75
719;97
720;81
721;83
722;92
723;130
724;79
725;79
726;84
727;110
728;107
729;106
730;87
731;88
732;92
733;115
734;78
735;92
736;96
737;87
738;114
739;93
740;77
741;97
742;100
743;211
744;119
745;95
746;97
747;108
748;79
749;73
750;85
751;77
752;84
753;73
754;97
755;75
756;79
757;121
758;86
759;102
760;92
761;83
762;115
763;118
764;97
765;94
766;95
767;83
768;90
769;109
770;94
771;114
772;97
773;107
774;90
775;137
776;77
777;99
778;94
779;89
780;85
781;102
782;99
783;92
784;91
785;96
786;85
787;109
788;94
789;93
790;82
791;109
792;92
793;99
794;114
795;113
796;90
797;109
798;110
799;94
800;76
801;92
802;97
803;116
804;105
805;101
806;106
807;85
808;102
809;81
810;96
811;96
812;113
813;92
814;108
815;114
816;88
817;122
818;165
819;221
820;204
821;125
822;115
823;91
824;93
825;103
826;112
827;102
828;115
829;99
830;89
831;104
832;103
833;101
834;112
835;92
836;117
837;106
838;92
839;92
840;114
841;92
842;88
843;97
844;99
845;87
846;108
847;88
848;90
849;92
850;107
851;101
852;84
853;93
854;82
855;92
856;111
857;90
858;91
859;84
860;82
861;104
862;113
863;84
864;92
865;86
866;94
867;88
868;86
869;84
870;76
871;76
872;93
873;88
874;89
875;80
876;93
877;90
878;87
879;85
880;81
881;92
882;76
883;93
884;98
885;81
886;112
887;77
888;77
889;75
890;96
891;87
892;91
893;93
894;78
895;95
896;96
897;105
898;79
899;82
900;91
901;85
902;90
903;79
904;97
905;85
906;107
907;87
908;79
909;86
910;92
911;126
912;93
913;290
914;91
915;102
916;99
917;121
918;92
919;88
920;117
921;107
922;83
923;82
924;77
925;105
926;89
927;88
928;110
929;76
930;164
931;144
932;119
933;99
934;150
935;109
936;86
937;105
938;108
939;104
940;87
941;125
942;108
943;94
944;119
945;117
946;104
947;81
948;108
949;105
950;115
951;93
952;102
953;108
954;110
955;101
956;93
957;129
958;78
959;112
960;93
961;90
962;109
963;103
964;106
965;116
966;117
967;96
968;94
969;112
970;98
971;111
972;107
973;95
974;97
975;102
976;118
977;90
978;86
979;133
980;115
981;81
982;82
983;108
984;155
985;91
986;111
987;104
988;95
989;89
990;105
991;108
992;99
993;102
994;136
995;116
996;132
997;134
998;100
999;109
1000;105
1001;100
1002;91
1003;106
1004;112
1005;91
1006;97
1007;87
1008;82
1009;103
1010;121
1011;92
1012;79
1013;155
1014;95
1015;116
1016;86
1017;94
1018;102
1019;87
1020;105
1021;111
1022;78
1023;103
1024;107
1025;99
1026;81
1027;102
1028;91
1029;80
1030;111
1031;101
1032;89
1033;91
1034;82
1035;108
1036;98
1037;110
1038;93
1039;84
1040;91
1041;98
1042;122
1043;109
1044;93
1045;88
1046;104
1047;96
1048;104
1049;97
1050;80
1051;105
1052;98
1053;98
1054;90
1055;88
1056;98
1057;105
1058;105
1059;100
1060;107
1061;99
1062;128
1063;94
1064;92
1065;108
1066;102
1067;93
1068;109
1069;113
1070;129
1071;119
1072;86
1073;109
1074;83
1075;103
1076;84
1077;105
1078;138
1079;118
1080;102
1081;133
1082;211
1083;163
1084;114
1085;98
1086;135
1087;108
1088;83
1089;110
1090;120
1091;106
1092;97
1093;123
1094;100
1095;98
1096;124
1097;113
1098;93
1099;93
1100;102
1101;127
1102;84
1103;105
1104;103
1105;99
1106;110
1107;117
1108;87
1109;92
1110;139
1111;137
1112;85
1113;85
1114;98
1115;108
1116;110
1117;98
1118;90
1119;97
1120;87
1121;109
1122;103
1123;91
1124;113
1125;100
1126;113
1127;121
1128;102
1129;109
1130;100
1131;126
1132;98
1133;107
1134;136
1135;105
1136;119
1137;107
1138;95
1139;89
1140;108
1141;124
1142;119
1143;102
1144;125
1145;115
1146;98
1147;94
1148;111
1149;91
1150;82
1151;130
1152;91
1153;98
1154;95
1155;109
1156;112
1157;110
1158;122
1159;99
1160;84
1161;95
1162;108
1163;94
1164;87
1165;98
1166;103
1167;116
1168;107
1169;144
1170;79
1171;90
1172;101
1173;97
1174;100
1175;128
1176;116
1177;113
1178;105
1179;103
1180;107
1181;112
1182;131
1183;157
1184;243
1185;170
1186;153
1187;97
1188;110
1189;116
1190;94
1191;120
1192;104
1193;125
1194;104
1195;112
1196;132
1197;107
1198;98
1199;94
1200;111
1201;108
1202;81
1203;100
1204;115
1205;127
1206;88
1207;119
1208;94
1209;94
1210;108
1211;92
1212;87
1213;85
1214;97
1215;119
1216;92
1217;111
1218;97
1219;127
1220;100
1221;94
1222;107
1223;141
1224;138
1225;129
1226;130
1227;108
1228;95
1229;99
1230;167
1231;106
1232;118
1233;107
1234;114
1235;98
1236;104
1237;104
1238;101
1239;94
1240;102
1241;109
1242;116
1243;115
1244;184
1245;141
1246;149
1247;107
1248;111
1249;141
1250;106
1251;118
1252;124
1253;100
1254;117
1255;133
1256;139
1257;121
1258;134
1259;120
1260;109
1261;116
1262;131
1263;111
1264;113
1265;107
1266;113
1267;103
1268;140
1269;137
1270;107
1271;87
1272;105
1273;101
1274;97
1275;114
1276;99
1277;101
1278;119
1279;113
1280;94
1281;85
1282;121
1283;239
1284;95
1285;99
1286;109
1287;88
1288;98
1289;125
1290;100
1291;139
1292;93
1293;129
1294;117
1295;104
1296;105
1297;96
1298;95
1299;132
1300;100
1301;90
1302;89
1303;100
1304;102
1305;111
1306;87
1307;122
1308;138
1309;105
1310;108
1311;105
1312;101
1313;107
1314;130
1315;97
1316;117
1317;105
1318;109
1319;82
1320;109
1321;115
1322;100
1323;99
1324;116
1325;105
1326;96
1327;111
1328;152
1329;93
1330;95
1331;103
1332;100
1333;131
1334;115
1335;96
1336;103
1337;96
1338;108
1339;104
1340;97
1341;114
1342;104
1343;106
1344;94
1345;131
1346;112
1347;95
1348;115
1349;98
1350;93
1351;112
1352;108
1353;95
1354;92
1355;109
1356;103
1357;105
1358;104
1359;95
1360;112
1361;81
1362;120
1363;99
1364;106
1365;114
1366;111
1367;82
1368;94
1369;101
1370;108
1371;94
1372;97
1373;113
1374;85
1375;85
1376;104
1377;81
1378;101
1379;105
1380;109
1381;110
1382;86
1383;103
1384;88
1385;96
1386;117
1387;91
1388;101
1389;83
1390;98
1391;118
1392;91
1393;137
1394;106
1395;114
1396;99
1397;114
1398;96
1399;99
1400;129
1401;105
1402;83
1403;104
1404;105
1405;125
1406;98
1407;104
1408;100
1409;103
1410;140
1411;91
1412;95
1413;103
1414;106
1415;113
1416;95
1417;107
1418;127
1419;103
1420;102
1421;115
1422;99
1423;115
1424;107
1425;104
1426;98
1427;106
1428;129
1429;97
1430;97
1431;140
1432;99
1433;101
1434;104
1435;108
1436;106
1437;103
1438;144
1439;105
1440;103
1441;97
1442;101
1443;150
1444;114
1445;107
1446;154
1447;111
1448;137
1449;134
1450;116
1451;119
1452;117
1453;119
1454;98
1455;181
1456;122
1457;117
1458;98
1459;154
1460;135
1461;117
1462;132
1463;112
1464;230
1465;159
1466;225
1467;261
1468;225
1469;270
1470;218
1471;103
1472;111
1473;148
1474;108
1475;117
1476;140
1477;114
1478;136
1479;140
1480;126
1481;107
1482;129
1483;146
1484;142
1485;110
1486;116
1487;160
1488;116
1489;131
1490;112
1491;118
1492;107
1493;124
1494;107
1495;116
1496;87
1497;109
1498;107
1499;95
1500;116
1501;97
1502;96
1503;97
1504;107
1505;106
1506;120
1507;119
1508;116
1509;97
1510;96
1511;111
1512;97
1513;106
1514;117
1515;96
1516;114
1517;100
1518;119
1519;97
1520;119
1521;109
1522;88
1523;99
1524;103
1525;109
1526;104
1527;78
1528;124
1529;95
1530;101
1531;110
1532;88
1533;105
1534;94
1535;122
1536;116
1537;136
1538;140
1539;115
1540;112
1541;91
1542;111
1543;133
1544;166
1545;146
1546;103
1547;103
1548;106
1549;105
1550;94
1551;120
1552;123
1553;117
1554;106
1555;111
1556;126
1557;115
1558;106
1559;131
1560;131
1561;128
1562;126
1563;153
1564;116
1565;123
1566;157
1567;109
1568;118
1569;124
1570;118
1571;119
1572;122
1573;122
1574;110
1575;108
1576;133
1577;152
1578;126
1579;110
1580;140
1581;113
1582;120
1583;181
1584;107
1585;125
1586;113
1587;131
1588;101
1589;104
1590;128
1591;106
1592;109
1593;102
1594;130
1595;88
1596;97
1597;131
1598;101
1599;101
1600;103
1601;141
1602;102
1603;94
1604;107
1605;98
1606;100
1607;107
1608;123
1609;99
1610;85
1611;133
1612;106
1613;122
1614;110
1615;106
1616;105
1617;98
1618;147
1619;97
1620;86
1621;95
1622;110
1623;111
1624;94
1625;112
1626;103
1627;118
1628;100
1629;115
1630;85
1631;101
1632;140
1633;84
1634;96
1635;99
1636;101
1637;103
1638;79
1639;109
1640;93
1641;96
1642;103
1643;101
1644;87
1645;100
1646;125
1647;102
1648;94
1649;101
1650;93
1651;106
1652;110
1653;106
1654;86
1655;89
1656;83
1657;130
1658;106
1659;82
1660;177
1661;255
1662;254
1663;279
1664;134
1665;124
1666;124
1667;105
1668;93
1669;96
1670;121
1671;103
1672;383
1673;129
1674;98
1675;97
1676;85
1677;101
1678;103
1679;120
1680;103
1681;121
1682;116
1683;104
1684;150
1685;103
1686;100
1687;153
1688;113
1689;130
1690;121
1691;117
1692;154
1693;148
1694;141
1695;140
1696;138
1697;116
1698;133
1699;134
1700;113
1701;166
1702;228
1703;237
1704;294
1705;550
1706;342
1707;363
1708;293
1709;479
1710;329
1711;304
1712;393
1713;621
1714;261
1715;219
1716;566
1717;228
1718;208
1719;551
1720;250
1721;271
1722;537
1723;365
1724;294
1725;428
1726;255
1727;335
1728;300
1729;360
1730;212
1731;276
1732;226
1733;210
1734;300
1735;362
1736;202
1737;219
1738;171
1739;192
1740;194
1741;291
1742;310
1743;227
1744;335
1745;280
1746;311
1747;183
1748;135
1749;129
1750;181
1751;164
1752;135
1753;140
1754;198
1755;148
1756;159
1757;119
1758;100
1759;105
1760;139
1761;113
1762;102
1763;128
1764;102
1765;126
1766;102
1767;133
1768;122
1769;110
1770;118
1771;143
1772;128
1773;124
1774;183
1775;134
1776;134
1777;156
1778;239
1779;170
1780;121
1781;128
1782;162
1783;155
1784;150
1785;136
1786;140
1787;111
1788;158
1789;145
1790;234
1791;322
1792;154
1793;146
1794;108
1795;173
1796;115
1797;116
1798;159
1799;115
1800;128
1801;130
1802;187
1803;147
1804;129
1805;130
1806;117
1807;128
1808;157
1809;116
1810;112
1811;113
1812;151
1813;152
1814;143
1815;165
1816;131
1817;118
1818;106
1819;198
1820;110
1821;105
1822;165
1823;142
1824;111
1825;105
1826;136
1827;107
1828;115
1829;106
1830;102
1831;106
1832;124
1833;130
1834;103
1835;106
1836;133
1837;102
1838;121
1839;111
1840;135
1841;103
1842;105
1843;130
1844;100
1845;97
1846;82
1847;115
1848;110
1849;86
1850;113
1851;95
1852;91
1853;108
1854;101
1855;103
1856;99
1857;112
1858;91
1859;109
1860;87
1861;129
1862;96
1863;106
1864;105
1865;107
1866;97
1867;105
1868;90
1869;112
1870;98
1871;116
1872;251
1873;100
1874;121
1875;94
1876;101
1877;98
1878;107
1879;116
1880;102
1881;225
1882;94
1883;130
1884;116
1885;109
1886;93
1887;101
1888;112
1889;109
1890;126
1891;112
1892;143
1893;98
1894;101
1895;179
1896;87
1897;118
1898;103
1899;145
1900;88
1901;111
1902;138
1903;98
1904;102
1905;126
1906;111
1907;121
1908;100
1909;117
1910;105
1911;126
1912;154
1913;103
1914;113
1915;113
1916;120
1917;128
1918;87
1919;131
1920;131
1921;112
1922;121
1923;116
1924;113
1925;118
1926;127
1927;122
1928;101
1929;90
1930;114
1931;102
1932;127
1933;114
1934;100
1935;111
1936;100
1937;113
1938;106
1939;102
1940;154
1941;160
1942;197
1943;147
1944;137
1945;120
1946;106
1947;126
1948;122
1949;115
1950;129
1951;164
1952;118
1953;132
1954;187
1955;155
1956;112
1957;142
1958;200
1959;161
1960;132
1961;139
1962;117
1963;137
1964;155
1965;136
1966;128
1967;121
1968;149
1969;125
1970;145
1971;179
1972;111
1973;125
1974;122
1975;141
1976;164
1977;110
1978;121
1979;121
1980;111
1981;231
1982;143
1983;124
1984;115
1985;167
1986;118
1987;128
1988;112
1989;182
1990;138
1991;105
1992;149
1993;122
1994;151
1995;143
1996;126
1997;137
1998;117
1999;116
2000;132
2001;108
2002;126
2003;151
2004;114
2005;194
2006;135
2007;121
2008;137
2009;186
2010;141
2011;121
2012;128
2013;107
2014;117
2015;96
2016;128
2017;116
2018;119
2019;138
2020;111
2021;95
2022;132
2023;102
2024;128
2025;103
2026;109
2027;103
2028;109
2029;139
2030;111
2031;132
2032;83
2033;113
2034;116
2035;106
2036;112
2037;105
2038;108
2039;115
2040;120
2041;92
2042;85
2043;142
2044;104
2045;89
2046;85
2047;111
2048;113
2049;99
2050;102
2051;110
2052;115
2053;103
2054;94
2055;120
2056;86
2057;147
2058;113
2059;113
2060;88
2061;100
2062;105
2063;121
2064;112
2065;105
2066;100
2067;121
2068;133
2069;95
2070;104
2071;102
2072;104
2073;127
2074;126
2075;95
2076;86
2077;117
2078;104
2079;107
2080;108
2081;116
2082;108
2083;107
2084;89
2085;105
2086;103
2087;114
2088;158
2089;125
2090;101
2091;105
2092;106
2093;105
2094;106
2095;106
2096;124
2097;124
2098;115
2099;98
2100;112
2101;93
2102;123
2103;122
2104;91
2105;120
2106;103
2107;100
2108;111
2109;140
2110;104
2111;123
2112;173
2113;119
2114;171
2115;135
2116;126
2117;113
2118;128
2119;136
2120;132
2121;115
2122;131
2123;156
2124;104
2125;96
2126;146
2127;139
2128;89
2129;115
2130;112
2131;104
2132;136
2133;183
2134;122
2135;169
2136;144
2137;157
2138;172
2139;135
2140;171
2141;127
2142;135
2143;165
2144;150
2145;127
2146;150
2147;111
2148;126
2149;124
2150;175
2151;122
2152;115
2153;253
2154;129
2155;111
2156;121
2157;153
2158;138
2159;120
2160;156
2161;158
2162;184
2163;148
2164;147
2165;107
2166;117
2167;180
2168;197
2169;132
2170;146
2171;124
2172;134
2173;117
2174;128
2175;158
2176;108
2177;151
2178;128
2179;105
2180;132
2181;156
2182;162
2183;252
2184;160
2185;141
2186;123
2187;146
2188;143
2189;131
2190;98
2191;173
2192;263
2193;115
2194;245
2195;128
2196;133
2197;127
2198;192
2199;143
2200;160
2201;194
2202;164
2203;133
2204;107
2205;114
2206;102
2207;107
2208;112
2209;115
2210;130
2211;148
2212;120
2213;117
2214;168
2215;103
2216;214
2217;84
2218;129
2219;130
2220;104
2221;169
2222;127
2223;104
2224;137
2225;111
2226;105
2227;101
2228;151
2229;110
2230;99
2231;102
2232;127
2233;118
2234;214
2235;115
2236;125
2237;101
2238;98
2239;111
2240;95
2241;100
2242;110
2243;136
2244;111
2245;90
2246;102
2247;120
2248;100
2249;127
2250;106
2251;119
2252;122
2253;107
2254;98
2255;131
2256;167
2257;116
2258;109
2259;118
2260;138
2261;113
2262;118
2263;128
2264;108
2265;112
2266;117
2267;106
2268;116
2269;111
2270;133
2271;131
2272;121
2273;159
2274;116
2275;114
2276;95
2277;132
2278;121
2279;149
2280;141
2281;152
2282;124
2283;125
2284;145
2285;129
2286;121
2287;155
2288;143
2289;138
2290;138
2291;133
2292;123
2293;108
2294;157
2295;128
2296;133
2297;199
2298;130
2299;146
2300;130
2301;124
2302;128
2303;166
2304;134
2305;145
2306;116
2307;99
2308;121
2309;108
2310;152
2311;145
2312;131
2313;123
2314;120
2315;110
2316;99
2317;134
2318;130
2319;127
2320;113
2321;103
2322;121
2323;99
2324;124
2325;126
2326;102
2327;113
2328;126
2329;111
2330;101
2331;99
2332;129
2333;97
2334;108
2335;114
2336;140
2337;107
2338;114
2339;125
2340;107
2341;126
2342;107
2343;100
2344;128
2345;124
2346;110
2347;87
2348;94
2349;154
2350;157
2351;143
2352;113
2353;135
2354;107
2355;115
2356;129
2357;134
2358;123
2359;148
2360;118
2361;114
2362;112
2363;195
2364;121
2365;116
2366;135
2367;109
2368;104
2369;113
2370;121
2371;130
2372;133
2373;213
2374;123
2375;124
2376;134
2377;132
2378;149
2379;118
2380;188
2381;140
2382;141
2383;100
2384;204
2385;117
2386;126
2387;180
2388;196
2389;161
2390;230
2391;131
2392;151
2393;136
2394;174
2395;135
2396;160
2397;137
2398;99
2399;111
2400;129
2401;123
2402;114
2403;110
2404;134
2405;99
2406;125
2407;135
2408;121
2409;100
2410;106
2411;130
2412;112
2413;108
2414;145
2415;106
2416;114
2417;114
2418;122
2419;112
2420;101
2421;127
2422;114
2423;105
2424;116
2425;125
2426;111
2427;107
2428;122
2429;103
2430;107
2431;116
2432;106
2433;112
2434;108
2435;115
2436;120
2437;109
2438;103
2439;115
2440;119
2441;159
2442;128
2443;114
2444;98
2445;153
2446;133
2447;109
2448;108
2449;131
2450;138
2451;106
2452;144
2453;131
2454;134
2455;112
2456;126
2457;121
2458;118
2459;138
2460;119
2461;119
2462;102
2463;117
2464;128
2465;103
2466;138
2467;125
2468;106
2469;137
2470;140
2471;124
2472;150
2473;157
2474;169
2475;106
2476;117
2477;143
2478;128
2479;147
2480;164
2481;130
2482;128
2483;186
2484;134
2485;127
2486;128
2487;134
2488;189
2489;131
2490;284
2491;109
2492;133
2493;142
2494;144
2495;125
2496;131
2497;164
2498;127
2499;154
2500;205
2501;162
2502;202
2503;217
2504;190
2505;144
2506;129
2507;135
2508;132
2509;125
2510;171
2511;155
2512;211
2513;141
2514;164
2515;135
2516;135
2517;253
2518;179
2519;186
2520;212
2521;139
2522;103
2523;111
2524;146
2525;122
2526;114
2527;178
2528;139
2529;131
2530;128
2531;142
2532;122
2533;147
2534;135
2535;128
2536;133
2537;136
2538;145
2539;124
2540;129
2541;120
2542;106
2543;136
2544;133
2545;106
2546;130
2547;122
2548;163
2549;102
2550;118
2551;123
2552;122
2553;136
2554;123
2555;116
2556;118
2557;109
2558;119
2559;139
2560;100
2561;109
2562;126
2563;147
2564;105
2565;123
2566;138
2567;114
2568;123
2569;115
2570;117
2571;115
2572;119
2573;108
2574;108
2575;102
2576;126
2577;123
2578;134
2579;118
2580;112
2581;115
2582;112
2583;114
2584;99
2585;118
2586;112
2587;108
2588;103
2589;100
2590;127
2591;107
2592;112
2593;182
2594;128
2595;134
2596;112
2597;264
2598;133
2599;101
2600;158
2601;133
2602;120
2603;113
2604;133
2605;117
2606;104
2607;133
2608;139
2609;109
2610;111
2611;110
2612;124
2613;126
2614;210
2615;142
2616;155
2617;169
2618;134
2619;133
2620;122
2621;159
2622;145
2623;122
2624;130
2625;139
2626;162
2627;146
2628;233
2629;166
2630;144
2631;157
2632;145
2633;177
2634;151
2635;157
2636;122
2637;117
2638;129
2639;117
2640;123
2641;145
2642;135
2643;117
2644;111
2645;157
2646;131
2647;126
2648;140
2649;153
2650;112
2651;109
2652;110
2653;127
2654;130
2655;114
2656;122
2657;119
2658;114
2659;138
2660;106
2661;124
2662;196
2663;113
2664;129
2665;130
2666;148
2667;127
2668;133
2669;155
2670;132
2671;119
2672;118
2673;165
2674;147
2675;148
2676;170
2677;164
2678;168
2679;198
2680;162
2681;207
2682;148
2683;174
2684;182
2685;164
2686;204
2687;143
2688;136
2689;164
2690;137
2691;152
2692;123
2693;137
2694;152
2695;145
2696;134
2697;164
2698;140
2699;202
2700;168
2701;133
2702;110
2703;154
2704;132
2705;138
2706;173
2707;163
2708;115
2709;116
2710;135
2711;104
2712;119
2713;144
2714;102
2715;105
2716;155
2717;146
2718;106
2719;120
2720;142
2721;119
2722;136
2723;112
2724;118
2725;147
2726;132
2727;138
2728;114
2729;105
2730;135
2731;134
2732;112
2733;125
2734;136
2735;128
2736;108
2737;145
2738;128
2739;125
2740;137
2741;131
2742;136
2743;127
2744;124
2745;208
2746;224
2747;140
2748;175
2749;143
2750;134
2751;152
2752;130
2753;151
2754;126
2755;162
2756;150
2757;117
2758;160
2759;128
2760;134
2761;114
2762;152
2763;117
2764;106
2765;122
2766;128
2767;117
2768;110
2769;121
2770;111
2771;111
2772;137
2773;134
2774;119
2775;134
2776;151
2777;153
2778;103
2779;128
2780;121
2781;113
2782;120
2783;111
2784;107
2785;125
2786;138
2787;129
2788;99
2789;135
2790;128
2791;109
2792;159
2793;115
2794;124
2795;124
2796;148
2797;122
2798;108
2799;125
2800;110
2801;110
2802;98
2803;119
2804;112
2805;86
2806;116
2807;130
2808;112
2809;133
2810;171
2811;116
2812;117
2813;117
2814;113
2815;112
2816;133
2817;150
2818;103
2819;118
2820;126
2821;126
2822;120
2823;124
2824;129
2825;139
2826;135
2827;165
2828;130
2829;121
2830;118
2831;190
2832;152
2833;128
2834;133
2835;198
2836;161
2837;152
2838;161
2839;154
2840;177
2841;156
2842;155
2843;139
2844;175
2845;157
2846;134
2847;128
2848;190
2849;143
2850;143
2851;135
2852;147
2853;116
2854;129
2855;135
2856;113
2857;148
2858;142
2859;145
2860;112
2861;172
2862;136
2863;112
2864;150
2865;144
2866;111
2867;129
2868;149
2869;135
2870;145
2871;122
2872;138
2873;124
2874;167
2875;139
2876;144
2877;114
2878;137
2879;136
2880;158
2881;131
2882;116
2883;102
2884;99
2885;140
2886;137
2887;105
2888;126
2889;115
2890;114
2891;109
2892;117
2893;110
2894;140
2895;116
2896;124
2897;108
2898;149
2899;112
2900;140
2901;110
2902;127
2903;110
2904;124
2905;129
2906;125
2907;140
2908;121
2909;126
2910;153
2911;130
2912;116
2913;121
2914;256
2915;192
2916;289
2917;211
2918;228
2919;160
2920;142
2921;147
2922;120
2923;153
2924;131
2925;118
2926;142
2927;158
2928;164
2929;185
2930;250
2931;150
2932;131
2933;125
2934;184
2935;137
2936;132
2937;180
2938;146
2939;132
2940;188
2941;117
2942;139
2943;128
2944;148
2945;141
2946;126
2947;164
2948;137
2949;160
2950;152
2951;187
2952;124
2953;150
2954;197
2955;153
2956;129
2957;133
2958;139
2959;135
2960;149
2961;175
2962;140
2963;203
2964;158
2965;213
2966;143
2967;140
2968;203
2969;152
2970;150
2971;184
2972;156
2973;149
2974;142
2975;141
2976;144
2977;123
2978;147
2979;173
2980;225
2981;202
2982;157
2983;171
2984;139
2985;140
2986;132
2987;121
2988;144
2989;129
2990;135
2991;144
2992;210
