Rad nr;DOM-tid (ms)
1;95
2;96
3;77
4;85
5;84
6;101
7;82
8;81
9;83
10;106
11;83
12;80
13;186
14;80
15;76
16;85
17;96
18;80
19;79
20;80
21;88
22;82
23;77
24;78
25;82
26;102
27;80
28;82
29;94
30;118
31;124
32;76
33;83
34;84
35;81
36;84
37;80
38;77
39;111
40;99
41;102
42;82
43;78
44;101
45;87
46;135
47;99
48;80
49;111
50;84
