Rad nr;DOM-tid (ms)
1072;157
1073;162
1074;171
1075;146
1076;187
1077;167
1078;217
1079;170
1080;179
1081;173
1082;185
1083;202
1084;179
1085;189
1086;176
1087;207
1088;158
1089;156
1090;182
1091;177
1092;153
1093;166
1094;174
1095;189
1096;226
1097;169
1098;210
1099;193
1100;167
1101;191
1102;207
1103;216
1104;181
1105;185
1106;216
1107;182
1108;160
1109;205
1110;151
1111;173
1112;217
1113;157
1114;161
1115;220
1116;162
1117;166
1118;145
1119;180
1120;165
1121;144
1122;160
1123;163
1124;141
1125;159
1126;156
1127;174
1128;158
1129;170
1130;131
1131;163
1132;157
1133;199
1134;164
1135;161
1136;156
1137;169
1138;143
1139;172
1140;161
1141;176
1142;147
1143;146
1144;138
1145;148
1146;153
1147;178
1148;132
1149;154
1150;134
1151;162
1152;165
1153;149
1154;167
1155;148
1156;139
1157;134
1158;144
1159;168
1160;136
1161;155
1162;140
1163;153
1164;176
1165;171
1166;162
1167;162
1168;148
1169;162
1170;155
1171;167
1172;160
1173;156
1174;179
1175;183
1176;160
1177;167
1178;151
1179;186
1180;207
1181;168
1182;152
1183;191
1184;175
1185;158
1186;185
1187;161
1188;167
1189;172
1190;171
1191;166
1192;170
1193;190
1194;166
1195;166
1196;206
1197;177
1198;173
1199;176
1200;185
1201;171
1202;164
1203;197
1204;178
1205;177
1206;184
1207;189
1208;164
1209;178
1210;178
1211;166
1212;149
1213;153
1214;180
1215;187
1216;166
1217;201
1218;173
1219;191
1220;189
1221;166
1222;178
1223;196
1224;176
1225;206
1226;176
1227;201
1228;177
1229;181
1230;172
1231;163
1232;173
1233;177
1234;176
1235;167
1236;160
1237;154
1238;177
1239;167
1240;142
1241;161
1242;171
1243;149
1244;141
1245;162
1246;206
1247;172
1248;177
1249;181
1250;206
1251;205
1252;160
1253;162
1254;173
1255;160
1256;181
1257;151
1258;146
1259;161
1260;140
1261;141
1262;142
1263;139
1264;156
1265;147
1266;137
1267;154
1268;159
1269;157
1270;155
1271;168
1272;156
1273;163
1274;162
1275;164
1276;164
1277;160
1278;163
1279;161
1280;143
1281;147
1282;174
1283;174
1284;162
1285;146
1286;172
1287;183
1288;180
1289;143
1290;149
1291;198
1292;170
1293;184
1294;167
1295;180
1296;178
1297;162
1298;153
1299;149
1300;185
1301;162
1302;155
1303;173
1304;192
1305;183
1306;184
1307;183
1308;168
1309;211
1310;166
1311;177
1312;193
1313;197
1314;182
1315;198
1316;195
1317;199
1318;179
1319;175
1320;176
1321;161
1322;167
1323;220
1324;164
1325;173
1326;197
1327;177
1328;169
1329;195
1330;177
1331;218
1332;174
1333;195
1334;213
1335;177
1336;167
1337;181
1338;163
1339;187
1340;177
1341;161
1342;169
1343;219
1344;198
1345;179
1346;212
1347;190
1348;178
1349;167
1350;164
1351;165
1352;167
1353;168
1354;170
1355;165
1356;167
1357;165
1358;171
1359;169
1360;146
1361;171
1362;165
1363;181
1364;169
1365;168
1366;150
1367;182
1368;166
1369;162
1370;162
1371;198
1372;172
1373;147
1374;165
1375;176
1376;156
1377;158
1378;147
1379;204
1380;161
1381;169
1382;159
1383;152
1384;155
1385;130
1386;137
1387;153
1388;145
1389;163
1390;149
1391;157
1392;139
1393;158
1394;167
1395;166
1396;147
1397;158
1398;174
1399;179
1400;167
1401;172
1402;179
1403;155
1404;157
1405;165
1406;182
1407;217
1408;165
1409;165
1410;188
1411;188
1412;163
1413;163
1414;169
1415;173
1416;170
1417;167
1418;174
1419;220
1420;173
1421;170
1422;155
1423;201
1424;191
1425;186
1426;167
1427;181
1428;206
1429;171
1430;184
1431;192
1432;292
1433;284
1434;281
1435;242
1436;209
1437;218
1438;286
1439;256
1440;229
1441;213
1442;227
1443;207
1444;201
1445;215
1446;198
1447;232
1448;185
1449;196
1450;227
1451;174
1452;192
1453;191
1454;202
1455;220
1456;203
1457;247
1458;236
1459;215
1460;219
1461;206
1462;246
1463;241
1464;242
1465;270
1466;228
1467;248
1468;221
1469;187
1470;198
1471;220
1472;193
1473;190
1474;210
1475;214
1476;252
1477;265
1478;292
1479;202
1480;174
1481;219
1482;259
1483;229
1484;247
1485;202
1486;302
1487;227
1488;219
1489;243
1490;342
1491;235
1492;249
1493;197
1494;182
1495;251
1496;277
1497;212
1498;250
1499;252
1500;224
1501;232
1502;178
1503;200
1504;212
1505;215
1506;246
1507;206
1508;321
1509;245
1510;184
1511;453
1512;195
1513;345
1514;207
1515;195
1516;187
1517;195
1518;206
1519;235
1520;201
1521;180
1522;212
1523;237
1524;237
1525;214
1526;267
1527;246
1528;241
1529;270
1530;218
1531;388
1532;262
1533;211
1534;189
1535;203
1536;184
1537;178
1538;169
1539;193
1540;180
1541;202
1542;178
1543;204
1544;172
1545;206
1546;170
1547;189
1548;224
1549;186
1550;180
1551;202
1552;197
1553;164
1554;170
1555;229
1556;191
1557;191
1558;236
1559;218
1560;186
1561;370
1562;232
1563;271
1564;350
1565;209
1566;213
1567;220
1568;261
1569;215
1570;226
1571;245
1572;180
1573;203
1574;226
1575;208
1576;201
1577;214
1578;202
1579;218
1580;218
1581;224
1582;202
1583;222
1584;218
1585;268
1586;191
1587;276
1588;278
1589;229
1590;214
1591;214
1592;222
1593;210
1594;219
1595;306
1596;226
1597;202
1598;210
1599;209
1600;196
1601;207
1602;204
1603;217
1604;184
1605;262
1606;219
1607;209
1608;211
1609;242
1610;203
1611;283
1612;186
1613;220
1614;203
1615;237
1616;230
1617;239
1618;208
1619;199
1620;195
1621;228
1622;221
1623;210
1624;188
1625;162
1626;215
1627;204
1628;196
1629;164
1630;193
1631;182
1632;174
1633;199
1634;181
1635;213
1636;227
1637;196
1638;189
1639;225
1640;180
1641;173
1642;200
1643;216
1644;189
1645;186
1646;190
1647;209
1648;206
1649;242
1650;194
1651;206
1652;498
1653;264
1654;252
1655;242
1656;284
1657;288
1658;218
1659;259
1660;202
1661;232
1662;222
1663;324
1664;338
1665;270
1666;230
1667;252
1668;273
1669;211
1670;256
1671;295
1672;245
1673;250
1674;240
1675;231
1676;235
1677;215
1678;214
1679;288
1680;408
1681;262
1682;254
1683;203
1684;192
1685;256
1686;193
1687;278
1688;216
1689;199
1690;192
1691;213
1692;200
1693;191
1694;192
1695;200
1696;187
1697;197
1698;200
1699;230
1700;215
1701;216
1702;183
1703;192
1704;238
1705;192
1706;186
1707;197
1708;242
1709;187
1710;177
1711;206
1712;192
1713;179
1714;210
1715;193
1716;173
1717;190
1718;174
1719;181
1720;183
1721;162
1722;181
1723;181
1724;186
1725;166
1726;188
1727;255
1728;213
1729;198
1730;154
1731;154
1732;196
1733;155
1734;176
1735;171
1736;201
1737;190
1738;195
1739;186
1740;196
1741;179
1742;198
1743;235
1744;190
1745;179
1746;193
1747;183
1748;180
1749;212
1750;216
1751;187
1752;213
1753;192
1754;190
1755;185
1756;204
1757;202
1758;158
1759;233
1760;208
1761;230
1762;253
1763;228
1764;219
1765;281
1766;217
1767;231
1768;216
1769;213
1770;249
1771;226
1772;219
1773;227
1774;258
1775;225
1776;200
1777;225
1778;233
1779;231
1780;229
1781;249
1782;231
1783;261
1784;219
1785;225
1786;236
1787;241
1788;270
1789;242
1790;234
1791;300
1792;272
1793;297
1794;291
1795;276
1796;228
1797;262
1798;244
1799;257
1800;247
1801;232
1802;243
1803;217
1804;213
1805;225
1806;213
1807;237
1808;273
1809;332
1810;313
1811;270
1812;267
1813;185
1814;294
1815;217
1816;215
1817;276
1818;217
1819;217
1820;258
1821;291
1822;224
1823;207
1824;271
1825;224
1826;204
1827;186
1828;178
1829;181
1830;215
1831;198
1832;199
1833;210
1834;177
1835;205
1836;208
1837;217
1838;186
1839;194
1840;197
1841;180
1842;195
1843;221
1844;202
1845;184
1846;205
1847;205
1848;206
1849;209
1850;187
1851;230
1852;263
1853;247
1854;200
1855;236
1856;243
1857;221
1858;275
1859;242
1860;232
1861;252
1862;243
1863;251
1864;253
1865;233
1866;205
1867;249
1868;251
1869;232
1870;240
1871;273
1872;266
1873;594
1874;543
1875;327
1876;268
1877;251
1878;240
1879;294
1880;243
1881;243
1882;306
1883;296
1884;233
1885;371
1886;274
1887;292
1888;279
1889;324
1890;230
1891;236
1892;203
1893;227
1894;203
1895;251
1896;202
1897;211
1898;244
1899;228
1900;230
1901;241
1902;220
1903;240
1904;243
1905;199
1906;231
1907;222
1908;207
1909;191
1910;274
1911;251
1912;226
1913;261
1914;198
1915;202
1916;236
1917;215
1918;187
1919;222
1920;207
1921;203
1922;189
1923;204
1924;214
1925;192
1926;217
1927;249
1928;229
1929;299
1930;195
1931;216
1932;208
1933;228
1934;198
1935;248
1936;207
1937;204
1938;237
1939;407
1940;262
1941;245
1942;205
1943;221
1944;185
1945;217
1946;196
1947;230
1948;227
1949;228
1950;217
1951;227
1952;227
1953;250
1954;301
1955;236
1956;208
1957;226
1958;254
1959;268
1960;314
1961;260
1962;266
1963;231
1964;222
1965;216
1966;288
1967;304
1968;260
1969;322
1970;238
1971;290
1972;287
1973;340
1974;283
1975;330
1976;250
1977;259
1978;254
1979;223
1980;225
1981;230
1982;264
1983;235
1984;245
1985;235
1986;220
1987;254
1988;394
1989;312
1990;242
1991;344
1992;330
1993;236
1994;273
1995;223
1996;205
1997;213
1998;200
1999;176
2000;219
2001;223
2002;182
2003;235
2004;198
2005;181
2006;207
2007;183
2008;200
2009;212
2010;195
2011;210
2012;237
2013;214
2014;253
2015;209
2016;208
2017;192
2018;194
2019;248
2020;215
2021;288
2022;214
2023;247
2024;214
2025;195
2026;189
2027;219
2028;187
2029;193
2030;195
2031;189
2032;184
2033;181
2034;186
2035;204
2036;207
2037;189
2038;200
2039;191
2040;186
2041;176
2042;212
2043;174
2044;193
2045;186
2046;179
2047;186
2048;185
2049;186
2050;166
2051;180
2052;154
2053;166
2054;193
2055;173
2056;156
2057;190
2058;185
2059;189
2060;202
2061;185
2062;184
2063;192
2064;183
2065;187
2066;202
2067;194
2068;157
2069;170
2070;227
2071;201
2072;190
2073;186
2074;196
2075;198
2076;188
2077;171
2078;197
2079;205
2080;185
2081;172
2082;202
2083;202
2084;188
2085;204
2086;202
2087;190
2088;210
2089;190
2090;197
2091;197
2092;180
2093;180
2094;203
2095;234
2096;198
2097;192
2098;190
2099;215
2100;206
2101;218
2102;175
2103;201
2104;255
2105;205
2106;206
2107;212
2108;192
2109;213
2110;188
2111;228
2112;202
2113;237
2114;361
2115;244
2116;212
2117;217
2118;199
2119;250
2120;237
2121;225
2122;225
2123;244
2124;269
2125;202
2126;253
2127;224
2128;216
2129;260
2130;226
2131;213
2132;222
2133;216
2134;224
2135;271
2136;200
2137;213
2138;221
2139;241
2140;222
2141;227
2142;217
2143;203
2144;209
2145;229
2146;188
2147;209
2148;223
2149;223
2150;258
2151;251
2152;212
2153;215
2154;265
2155;246
2156;230
2157;216
2158;221
2159;229
2160;261
2161;222
2162;174
2163;202
2164;188
2165;202
2166;185
2167;206
2168;188
2169;177
2170;177
2171;182
2172;190
2173;209
2174;268
2175;356
2176;222
2177;215
2178;185
2179;225
2180;193
2181;186
2182;204
2183;233
2184;228
2185;214
2186;232
2187;288
2188;321
2189;242
2190;216
2191;224
2192;212
2193;220
2194;227
2195;256
2196;213
2197;222
2198;236
2199;230
2200;202
2201;215
2202;202
2203;229
2204;236
2205;203
2206;195
2207;182
2208;195
2209;188
2210;180
2211;189
2212;190
2213;207
2214;189
2215;189
2216;172
2217;206
2218;203
2219;195
2220;194
2221;203
2222;205
2223;217
2224;203
2225;199
2226;205
2227;196
2228;188
2229;178
2230;205
2231;204
2232;174
2233;187
2234;196
2235;178
2236;196
2237;178
2238;180
2239;205
2240;198
2241;195
2242;224
2243;218
2244;223
2245;204
2246;219
2247;232
2248;197
2249;187
2250;160
2251;186
2252;204
2253;205
2254;220
2255;215
2256;192
2257;189
2258;203
2259;217
2260;184
2261;193
2262;199
2263;195
2264;181
2265;208
2266;183
2267;205
2268;206
2269;206
2270;218
2271;220
2272;240
2273;260
2274;207
2275;242
2276;217
2277;201
2278;228
2279;240
2280;263
2281;275
2282;242
2283;202
2284;265
2285;219
2286;231
2287;265
2288;245
2289;268
2290;236
2291;232
2292;222
2293;232
2294;217
2295;252
2296;235
2297;226
2298;219
2299;261
2300;241
2301;236
2302;234
2303;280
2304;212
2305;253
2306;210
2307;257
2308;300
2309;274
2310;265
2311;262
2312;224
2313;215
2314;220
2315;267
2316;207
2317;259
2318;238
2319;233
2320;264
2321;239
2322;233
2323;234
2324;270
2325;227
2326;220
2327;241
2328;213
2329;223
2330;227
2331;231
2332;223
2333;242
2334;199
2335;262
2336;235
2337;200
2338;234
2339;294
2340;330
2341;249
2342;216
2343;244
2344;272
2345;202
2346;237
2347;216
2348;222
2349;261
2350;245
2351;234
2352;242
2353;247
2354;254
2355;258
2356;241
2357;217
2358;237
2359;289
2360;287
2361;242
2362;203
2363;211
2364;218
2365;197
2366;194
2367;215
2368;195
2369;216
2370;214
2371;207
2372;190
2373;206
2374;200
2375;193
2376;189
2377;211
2378;193
2379;207
2380;203
2381;200
2382;190
2383;210
2384;278
2385;271
2386;258
2387;249
2388;236
2389;272
2390;243
2391;279
2392;197
2393;248
2394;226
2395;248
2396;228
2397;256
2398;213
2399;277
2400;255
2401;267
2402;205
2403;250
2404;243
2405;215
2406;195
2407;187
2408;190
2409;202
2410;215
2411;209
2412;205
2413;203
2414;202
2415;235
2416;187
2417;204
2418;220
2419;204
2420;202
2421;206
2422;174
2423;212
2424;228
2425;222
2426;203
2427;238
2428;239
2429;175
2430;190
2431;189
2432;182
2433;229
2434;189
2435;207
2436;189
2437;200
2438;213
2439;196
2440;196
2441;176
2442;187
2443;192
2444;190
2445;220
2446;171
2447;215
2448;165
2449;211
2450;172
2451;198
2452;230
2453;213
2454;190
2455;236
2456;220
2457;212
2458;199
2459;206
2460;198
2461;225
2462;203
2463;227
2464;228
2465;217
2466;218
2467;225
2468;219
2469;190
2470;210
2471;235
2472;222
2473;215
2474;319
2475;245
2476;212
2477;267
2478;380
2479;414
2480;383
2481;334
2482;255
2483;267
2484;232
2485;210
2486;214
2487;263
2488;222
2489;398
2490;273
2491;244
2492;256
2493;233
2494;234
2495;285
2496;222
2497;219
2498;227
2499;245
2500;263
2501;272
2502;245
2503;233
2504;255
2505;242
2506;217
2507;236
2508;258
2509;254
2510;250
2511;246
2512;221
2513;218
2514;353
2515;246
2516;234
2517;234
2518;247
2519;259
2520;260
2521;303
2522;223
2523;273
2524;262
2525;227
2526;232
2527;230
2528;206
2529;239
2530;265
2531;230
2532;270
2533;245
2534;229
2535;251
2536;230
2537;250
2538;260
2539;237
2540;212
2541;220
2542;217
2543;206
2544;218
2545;223
2546;200
2547;201
2548;216
2549;221
2550;193
2551;218
2552;219
2553;236
2554;246
2555;205
2556;218
2557;207
2558;206
2559;205
2560;234
2561;198
2562;188
2563;205
2564;204
2565;195
2566;237
2567;204
2568;189
2569;221
2570;211
2571;197
2572;175
2573;196
2574;203
2575;231
2576;221
2577;199
2578;187
2579;206
2580;203
2581;206
2582;200
2583;197
2584;203
2585;247
2586;213
2587;207
2588;189
2589;218
2590;214
2591;211
2592;205
2593;202
2594;208
2595;227
2596;186
2597;204
2598;212
2599;213
2600;203
2601;219
2602;204
2603;199
2604;215
2605;212
2606;228
2607;271
2608;278
2609;264
2610;263
2611;261
2612;235
2613;209
2614;284
2615;270
2616;216
2617;256
2618;225
2619;281
2620;312
2621;275
2622;232
2623;253
2624;238
2625;259
2626;252
2627;382
2628;226
2629;236
2630;272
2631;266
2632;213
2633;248
2634;258
2635;256
2636;280
2637;234
2638;304
2639;244
2640;281
2641;278
2642;240
2643;244
2644;276
2645;221
2646;255
2647;241
2648;232
2649;242
2650;243
2651;252
2652;239
2653;246
2654;296
2655;257
2656;299
2657;276
2658;233
2659;239
2660;274
2661;238
2662;258
2663;277
2664;224
2665;225
2666;301
2667;264
2668;303
2669;255
2670;268
2671;250
2672;217
2673;207
2674;237
2675;233
2676;206
2677;222
2678;254
2679;226
2680;232
2681;239
2682;245
2683;193
2684;210
2685;237
2686;227
2687;206
2688;213
2689;209
2690;202
2691;271
2692;219
2693;208
2694;255
2695;236
2696;250
2697;246
2698;280
2699;263
2700;278
2701;263
2702;289
2703;277
2704;248
2705;232
2706;325
2707;249
2708;216
2709;267
2710;261
2711;262
2712;258
2713;289
2714;294
2715;356
2716;252
2717;239
2718;275
2719;282
2720;267
2721;269
2722;257
2723;282
2724;250
2725;228
2726;310
2727;302
2728;298
2729;276
2730;307
2731;340
2732;242
2733;301
2734;226
2735;249
2736;282
2737;250
2738;275
2739;283
2740;243
2741;279
2742;233
2743;252
2744;244
2745;258
2746;286
2747;238
2748;243
2749;270
2750;241
2751;243
2752;289
2753;306
2754;283
2755;310
2756;332
2757;247
2758;269
2759;237
2760;214
2761;216
2762;206
2763;272
2764;256
2765;236
2766;244
2767;271
2768;206
2769;228
2770;239
2771;214
2772;236
2773;253
2774;224
2775;265
2776;243
2777;290
2778;213
2779;253
2780;210
2781;257
2782;273
2783;384
2784;277
2785;288
2786;277
2787;282
2788;268
2789;271
2790;257
2791;248
2792;247
2793;236
2794;243
2795;309
2796;259
2797;309
2798;306
2799;320
2800;292
2801;268
2802;248
2803;218
2804;224
2805;225
2806;295
2807;433
2808;286
2809;214
2810;225
2811;249
2812;217
2813;227
2814;220
2815;272
2816;235
2817;231
2818;208
2819;243
2820;224
2821;229
2822;241
2823;268
2824;234
2825;203
2826;211
2827;184
2828;198
2829;199
2830;187
2831;196
2832;219
2833;201
2834;249
2835;224
2836;226
2837;204
2838;209
2839;211
2840;220
2841;217
2842;206
2843;224
2844;217
2845;259
2846;225
2847;196
2848;227
2849;234
2850;222
2851;226
2852;217
2853;229
2854;262
2855;229
2856;237
2857;238
2858;223
2859;234
2860;287
2861;215
2862;224
2863;253
2864;272
2865;233
2866;214
2867;225
2868;211
2869;286
2870;277
2871;255
2872;286
2873;275
2874;278
2875;294
2876;265
2877;258
2878;254
2879;249
2880;302
2881;325
2882;356
2883;301
2884;317
2885;295
2886;264
2887;288
2888;232
2889;235
2890;349
2891;272
2892;243
2893;274
2894;271
2895;225
2896;286
2897;266
2898;328
2899;330
2900;304
2901;274
2902;321
2903;258
2904;307
2905;261
2906;297
2907;341
2908;290
2909;344
2910;236
2911;434
2912;262
2913;242
2914;263
2915;250
2916;250
2917;351
2918;260
2919;287
2920;293
2921;241
2922;267
2923;306
2924;243
2925;244
2926;350
2927;290
2928;239
2929;300
2930;312
2931;301
2932;272
2933;243
2934;319
2935;283
2936;262
2937;223
2938;294
2939;282
2940;300
2941;359
2942;319
2943;290
2944;268
2945;264
2946;254
2947;296
2948;231
2949;242
2950;270
2951;255
2952;274
2953;246
2954;212
2955;255
2956;249
2957;226
2958;237
2959;227
2960;245
2961;217
2962;211
2963;249
2964;216
2965;223
2966;248
2967;216
2968;244
2969;270
2970;253
2971;228
2972;242
2973;239
2974;213
2975;280
2976;209
2977;244
2978;292
2979;255
2980;307
2981;354
2982;305
2983;264
2984;332
2985;555
2986;438
2987;393
2988;361
2989;292
2990;246
2991;282
2992;269
