Rad nr;DOM-tid (ms)
1668;114
1669;118
1670;107
1671;118
1672;123
1673;127
1674;124
1675;129
1676;123
1677;129
1678;128
1679;134
1680;140
1681;134
1682;125
1683;110
1684;122
1685;141
1686;111
1687;149
1688;143
1689;126
1690;128
1691;130
1692;113
1693;128
1694;119
1695;117
1696;138
1697;107
1698;110
1699;130
1700;123
1701;130
1702;123
1703;110
1704;120
1705;138
1706;148
1707;131
1708;117
1709;121
1710;121
1711;143
1712;115
1713;123
1714;120
1715;129
1716;130
1717;121
1718;141
1719;118
1720;127
1721;161
1722;178
1723;113
1724;134
1725;132
1726;120
1727;115
1728;130
1729;121
1730;125
1731;106
1732;123
1733;129
1734;122
1735;128
1736;122
1737;361
1738;146
1739;128
1740;134
1741;124
1742;122
1743;151
1744;131
1745;114
1746;125
1747;126
1748;127
1749;118
1750;122
1751;127
1752;117
1753;142
1754;130
1755;123
1756;132
1757;133
1758;144
1759;121
1760;128
1761;125
1762;139
1763;139
1764;127
1765;121
1766;133
1767;133
1768;154
1769;166
1770;128
1771;134
1772;145
1773;131
1774;125
1775;117
1776;122
1777;124
1778;136
1779;200
1780;116
1781;131
1782;145
1783;118
1784;120
1785;116
1786;127
1787;131
1788;128
1789;123
1790;119
1791;131
1792;130
1793;104
1794;117
1795;118
1796;127
1797;132
1798;115
1799;110
1800;126
1801;115
1802;120
1803;122
1804;120
1805;127
1806;129
1807;119
1808;131
1809;121
1810;148
1811;123
1812;118
1813;120
1814;119
1815;94
1816;114
1817;132
1818;124
1819;117
1820;125
1821;125
1822;132
1823;122
1824;120
1825;127
1826;120
1827;126
1828;113
1829;114
1830;154
1831;127
1832;155
1833;141
1834;115
1835;113
1836;127
1837;127
1838;127
1839;127
1840;114
1841;123
1842;134
1843;123
1844;120
1845;144
1846;125
1847;123
1848;119
1849;140
1850;126
1851;121
1852;142
1853;148
1854;134
1855;121
1856;122
1857;159
1858;119
1859;121
1860;128
1861;121
1862;124
1863;139
1864;124
1865;111
1866;144
1867;126
1868;142
1869;120
1870;102
1871;127
1872;121
1873;126
1874;109
1875;122
1876;138
1877;130
1878;136
1879;120
1880;113
1881;127
1882;127
1883;131
1884;119
1885;118
1886;119
1887;123
1888;135
1889;117
1890;122
1891;125
1892;118
1893;120
1894;131
1895;139
1896;124
1897;123
1898;118
1899;122
1900;128
1901;123
1902;122
1903;135
1904;123
1905;104
1906;145
1907;260
1908;144
1909;108
1910;135
1911;123
1912;122
1913;121
1914;122
1915;117
1916;145
1917;112
1918;133
1919;106
1920;128
1921;123
1922;116
1923;132
1924;106
1925;132
1926;152
1927;124
1928;127
1929;117
1930;138
1931;129
1932;125
1933;144
1934;116
1935;136
1936;141
1937;133
1938;124
1939;125
1940;101
1941;165
1942;106
1943;133
1944;118
1945;132
1946;128
1947;125
1948;113
1949;128
1950;132
1951;117
1952;211
1953;118
1954;124
1955;133
1956;121
1957;128
1958;130
1959;127
1960;121
1961;111
1962;121
1963;135
1964;119
1965;151
1966;121
1967;120
1968;127
1969;131
1970;132
1971;120
1972;111
1973;126
1974;104
1975;156
1976;129
1977;121
1978;113
1979;124
1980;126
1981;126
1982;123
1983;122
1984;142
1985;129
1986;130
1987;105
1988;142
1989;121
1990;143
1991;122
1992;103
1993;129
1994;135
1995;130
1996;129
1997;112
1998;128
1999;116
2000;132
2001;126
2002;118
2003;121
2004;117
2005;156
2006;132
2007;133
2008;121
2009;136
2010;126
2011;128
2012;121
2013;122
2014;120
2015;123
2016;115
2017;128
2018;121
2019;129
2020;137
2021;124
2022;125
2023;128
2024;123
2025;135
2026;104
2027;152
2028;129
2029;128
2030;145
2031;126
2032;119
2033;227
2034;120
2035;118
2036;128
2037;120
2038;128
2039;118
2040;124
2041;132
2042;121
2043;122
2044;138
2045;127
2046;112
2047;145
2048;137
2049;128
2050;117
2051;141
2052;134
2053;124
2054;124
2055;124
2056;125
2057;130
2058;130
2059;146
2060;123
2061;135
2062;139
2063;134
2064;135
2065;126
2066;122
2067;122
2068;126
2069;118
2070;124
2071;130
2072;119
2073;123
2074;136
2075;126
2076;144
2077;143
2078;101
2079;122
2080;123
2081;126
2082;130
2083;129
2084;125
2085;126
2086;132
2087;131
2088;124
2089;135
2090;123
2091;125
2092;141
2093;145
2094;125
2095;134
2096;130
2097;142
2098;118
2099;126
2100;144
2101;124
2102;103
2103;125
2104;127
2105;141
2106;119
2107;140
2108;119
2109;109
2110;128
2111;139
2112;126
2113;142
2114;124
2115;123
2116;140
2117;131
2118;125
2119;160
2120;125
2121;112
2122;133
2123;137
2124;119
2125;126
2126;126
2127;129
2128;120
2129;140
2130;122
2131;127
2132;120
2133;121
2134;135
2135;130
2136;145
2137;120
2138;121
2139;134
2140;115
2141;128
2142;149
2143;133
2144;123
2145;134
2146;126
2147;164
2148;119
2149;131
2150;123
2151;126
2152;134
2153;140
2154;137
2155;128
2156;118
2157;134
2158;121
2159;125
2160;119
2161;129
2162;137
2163;132
2164;136
2165;122
2166;120
2167;149
2168;116
2169;126
2170;136
2171;117
2172;149
2173;126
2174;119
2175;120
2176;121
2177;125
2178;131
2179;134
2180;113
2181;126
2182;123
2183;122
2184;136
2185;131
2186;124
2187;143
2188;122
2189;119
2190;126
2191;136
2192;129
2193;125
2194;103
2195;129
2196;124
2197;135
2198;129
2199;125
2200;120
2201;149
2202;149
2203;131
2204;151
2205;128
2206;122
2207;126
2208;127
2209;121
2210;122
2211;116
2212;129
2213;136
2214;112
2215;115
2216;132
2217;137
2218;114
2219;124
2220;123
2221;130
2222;162
2223;143
2224;121
2225;125
2226;125
2227;139
2228;126
2229;127
2230;125
2231;123
2232;125
2233;116
2234;130
2235;129
2236;123
2237;131
2238;110
2239;132
2240;314
2241;126
2242;144
2243;124
2244;125
2245;130
2246;129
2247;121
2248;132
2249;127
2250;127
2251;122
2252;137
2253;140
2254;124
2255;126
2256;130
2257;121
2258;132
2259;132
2260;123
2261;132
2262;125
2263;135
2264;128
2265;133
2266;142
2267;134
2268;120
2269;128
2270;126
2271;130
2272;131
2273;126
2274;158
2275;121
2276;139
2277;123
2278;131
2279;126
2280;126
2281;131
2282;128
2283;147
2284;121
2285;122
2286;123
2287;123
2288;123
2289;122
2290;141
2291;133
2292;126
2293;118
2294;155
2295;133
2296;123
2297;130
2298;134
2299;129
2300;140
2301;134
2302;149
2303;128
2304;124
2305;127
2306;131
2307;147
2308;125
2309;128
2310;133
2311;143
2312;109
2313;122
2314;131
2315;129
2316;132
2317;119
2318;108
2319;123
2320;128
2321;130
2322;145
2323;130
2324;138
2325;124
2326;120
2327;109
2328;135
2329;120
2330;128
2331;129
2332;116
2333;150
2334;120
2335;148
2336;132
2337;122
2338;120
2339;123
2340;127
2341;127
2342;117
2343;141
2344;127
2345;140
2346;128
2347;131
2348;136
2349;141
2350;143
2351;139
2352;134
2353;123
2354;154
2355;127
2356;128
2357;137
2358;126
2359;151
2360;167
2361;130
2362;152
2363;128
2364;127
2365;126
2366;127
2367;132
2368;125
2369;135
2370;124
2371;123
2372;130
2373;173
2374;140
2375;129
2376;131
2377;133
2378;127
2379;155
2380;122
2381;250
2382;119
2383;134
2384;125
2385;123
2386;130
2387;125
2388;150
2389;131
2390;125
2391;141
2392;337
2393;131
2394;126
2395;130
2396;128
2397;113
2398;121
2399;153
2400;125
2401;147
2402;126
2403;126
2404;139
2405;136
2406;127
2407;141
2408;124
2409;116
2410;124
2411;128
2412;128
2413;137
2414;128
2415;127
2416;133
2417;172
2418;128
2419;130
2420;128
2421;128
2422;125
2423;148
2424;125
2425;127
2426;124
2427;121
2428;122
2429;131
2430;116
2431;126
2432;124
2433;127
2434;128
2435;133
2436;126
2437;130
2438;127
2439;129
2440;139
2441;136
2442;131
2443;132
2444;129
2445;131
2446;123
2447;131
2448;122
2449;129
2450;140
2451;119
2452;129
2453;115
2454;130
2455;127
2456;122
2457;164
2458;122
2459;132
2460;157
2461;136
2462;128
2463;145
2464;349
2465;125
2466;111
2467;137
2468;139
2469;140
2470;130
2471;130
2472;133
2473;132
2474;132
2475;130
2476;137
2477;124
2478;131
2479;142
2480;122
2481;118
2482;153
2483;146
2484;117
2485;141
2486;133
2487;123
2488;125
2489;364
2490;206
2491;105
2492;123
2493;113
2494;134
2495;133
2496;135
2497;123
2498;126
2499;158
2500;128
2501;130
2502;170
2503;117
2504;123
2505;130
2506;146
2507;123
2508;126
2509;124
2510;125
2511;124
2512;128
2513;127
2514;126
2515;130
2516;134
2517;132
2518;123
2519;147
2520;124
2521;131
2522;130
2523;137
2524;153
2525;148
2526;122
2527;128
2528;122
2529;141
2530;137
2531;133
2532;145
2533;124
2534;127
2535;144
2536;150
2537;133
2538;125
2539;127
2540;132
2541;162
2542;120
2543;131
2544;137
2545;123
2546;140
2547;178
2548;119
2549;129
2550;117
2551;165
2552;126
2553;123
2554;127
2555;127
2556;146
2557;134
2558;128
2559;110
2560;129
2561;127
2562;127
2563;131
2564;150
2565;138
2566;116
2567;135
2568;134
2569;128
2570;123
2571;128
2572;128
2573;127
2574;123
2575;165
2576;107
2577;129
2578;122
2579;112
2580;121
2581;149
2582;158
2583;132
2584;123
2585;151
2586;132
2587;144
2588;134
2589;150
2590;128
2591;126
2592;142
2593;114
2594;127
2595;127
2596;130
2597;114
2598;115
2599;146
2600;129
2601;147
2602;131
2603;134
2604;134
2605;138
2606;124
2607;133
2608;123
2609;122
2610;100
2611;133
2612;141
2613;124
2614;144
2615;121
2616;122
2617;155
2618;108
2619;142
2620;153
2621;157
2622;123
2623;126
2624;127
2625;132
2626;139
2627;106
2628;155
2629;144
2630;124
2631;128
2632;130
2633;123
2634;136
2635;122
2636;132
2637;148
2638;124
2639;124
2640;113
2641;140
2642;104
2643;138
2644;143
2645;115
2646;141
2647;123
2648;130
2649;142
2650;125
2651;150
2652;132
2653;121
2654;137
2655;131
2656;135
2657;134
2658;120
2659;101
2660;126
2661;169
2662;137
2663;115
2664;111
2665;130
2666;127
2667;114
2668;157
2669;129
2670;125
2671;129
2672;117
2673;130
2674;123
2675;108
2676;124
2677;128
2678;131
2679;131
2680;124
2681;124
2682;147
2683;133
2684;141
2685;134
2686;151
2687;135
2688;119
2689;126
2690;121
2691;127
2692;108
2693;127
2694;132
2695;128
2696;155
2697;115
2698;127
2699;125
2700;119
2701;131
2702;130
2703;125
2704;132
2705;123
2706;129
2707;129
2708;144
2709;138
2710;154
2711;143
2712;125
2713;129
2714;126
2715;127
2716;136
2717;124
2718;124
2719;127
2720;146
2721;136
2722;116
2723;145
2724;127
2725;142
2726;130
2727;159
2728;128
2729;129
2730;129
2731;147
2732;128
2733;126
2734;137
2735;123
2736;120
2737;149
2738;136
2739;134
2740;139
2741;140
2742;130
2743;146
2744;123
2745;131
2746;131
2747;134
2748;128
2749;135
2750;177
2751;126
2752;140
2753;131
2754;135
2755;130
2756;140
2757;132
2758;129
2759;123
2760;136
2761;123
2762;110
2763;121
2764;264
2765;124
2766;136
2767;120
2768;150
2769;128
2770;144
2771;139
2772;137
2773;128
2774;131
2775;146
2776;151
2777;115
2778;134
2779;119
2780;129
2781;141
2782;133
2783;143
2784;151
2785;130
2786;127
2787;143
2788;135
2789;146
2790;144
2791;137
2792;213
2793;124
2794;146
2795;114
2796;129
2797;132
2798;125
2799;148
2800;181
2801;129
2802;143
2803;137
2804;115
2805;130
2806;127
2807;132
2808;149
2809;139
2810;128
2811;126
2812;142
2813;135
2814;137
2815;140
2816;128
2817;131
2818;131
2819;127
2820;124
2821;135
2822;136
2823;134
2824;134
2825;140
2826;131
2827;132
2828;123
2829;138
2830;132
2831;146
2832;154
2833;128
2834;151
2835;155
2836;175
2837;125
2838;130
2839;133
2840;140
2841;124
2842;117
2843;133
2844;126
2845;132
2846;129
2847;134
2848;136
2849;142
2850;120
2851;136
2852;128
2853;134
2854;163
2855;123
2856;128
2857;135
2858;123
2859;133
2860;124
2861;123
2862;140
2863;140
2864;144
2865;142
2866;141
2867;130
2868;132
2869;144
2870;132
2871;124
2872;153
2873;138
2874;125
2875;131
2876;134
2877;110
2878;129
2879;134
2880;135
2881;124
2882;138
2883;139
2884;132
2885;124
2886;128
2887;134
2888;125
2889;135
2890;134
2891;130
2892;129
2893;116
2894;145
2895;127
2896;133
2897;133
2898;125
2899;124
2900;137
2901;132
2902;150
2903;157
2904;143
2905;132
2906;134
2907;136
2908;139
2909;125
2910;109
2911;132
2912;147
2913;137
2914;127
2915;116
2916;143
2917;140
2918;129
2919;132
2920;124
2921;141
2922;127
2923;122
2924;144
2925;158
2926;130
2927;145
2928;127
2929;157
2930;116
2931;129
2932;125
2933;152
2934;139
2935;130
2936;131
2937;150
2938;133
2939;130
2940;131
2941;138
2942;133
2943;130
2944;118
2945;128
2946;145
2947;148
2948;138
2949;136
2950;140
2951;135
2952;132
2953;133
2954;135
2955;145
2956;131
2957;129
2958;130
2959;123
2960;144
2961;143
2962;132
2963;139
2964;134
2965;155
2966;140
2967;127
2968;149
2969;125
2970;128
2971;177
2972;136
2973;115
2974;138
2975;133
2976;143
2977;152
2978;147
2979;147
2980;140
2981;182
2982;126
2983;128
2984;138
2985;144
2986;128
2987;135
2988;144
2989;130
2990;136
2991;137
2992;137
